sku_id,region,period,forecasted_demand_units,forecast_version,forecast_confidence
SKU_047,North America,W04,190,v1.0,0.92
SKU_047,North America,W05,180,v1.0,0.85
SKU_047,North America,W06,158,v1.0,0.84
SKU_047,North America,W07,158,v1.0,0.94
SKU_047,North America,W08,141,v1.0,0.87
SKU_047,North America,W09,134,v1.0,0.86
SKU_047,North America,W10,146,v1.0,0.84
SKU_047,North America,W11,145,v1.0,0.95
SKU_047,North America,W12,153,v1.0,0.87
SKU_047,North America,M04,196,v1.0,0.88
SKU_047,North America,M05,195,v1.0,0.86
SKU_047,North America,M06,184,v1.0,0.88
SKU_047,Europe,W01,143,v1.0,0.89
SKU_047,Europe,W02,145,v1.0,0.88
SKU_047,Europe,W03,152,v1.0,0.91
SKU_047,Europe,W04,160,v1.0,0.9
SKU_047,Europe,W05,154,v1.0,0.94
SKU_047,Europe,W06,148,v1.0,0.83
SKU_047,Europe,W07,121,v1.0,0.93
SKU_047,Europe,W08,113,v1.0,0.82
SKU_047,Europe,W09,124,v1.0,0.83
SKU_047,Europe,W10,121,v1.0,0.9
SKU_047,Europe,W11,123,v1.0,0.9
SKU_047,Europe,W12,131,v1.0,0.92
SKU_047,Europe,M04,161,v1.0,0.93
SKU_047,Europe,M05,146,v1.0,0.92
SKU_047,Europe,M06,146,v1.0,0.83
SKU_047,Asia-Pacific,W01,96,v1.0,0.94
SKU_047,Asia-Pacific,W02,94,v1.0,0.92
SKU_047,Asia-Pacific,W03,97,v1.0,0.94
SKU_047,Asia-Pacific,W04,99,v1.0,0.92
SKU_047,Asia-Pacific,W05,91,v1.0,0.94
SKU_047,Asia-Pacific,W06,91,v1.0,0.89
SKU_047,Asia-Pacific,W07,78,v1.0,0.91
SKU_047,Asia-Pacific,W08,73,v1.0,0.94
SKU_047,Asia-Pacific,W09,77,v1.0,0.91
SKU_047,Asia-Pacific,W10,67,v1.0,0.94
SKU_047,Asia-Pacific,W11,70,v1.0,0.82
SKU_047,Asia-Pacific,W12,85,v1.0,0.93
SKU_047,Asia-Pacific,M04,98,v1.0,0.92
SKU_047,Asia-Pacific,M05,93,v1.0,0.84
SKU_047,Asia-Pacific,M06,91,v1.0,0.88
SKU_047,Latin America,W01,46,v1.0,0.87
SKU_047,Latin America,W02,49,v1.0,0.87
SKU_047,Latin America,W03,45,v1.0,0.94
SKU_047,Latin America,W04,48,v1.0,0.94
SKU_047,Latin America,W05,45,v1.0,0.91
SKU_047,Latin America,W06,43,v1.0,0.86
SKU_047,Latin America,W07,38,v1.0,0.85
SKU_047,Latin America,W08,39,v1.0,0.84
SKU_047,Latin America,W09,34,v1.0,0.9
SKU_047,Latin America,W10,36,v1.0,0.92
SKU_047,Latin America,W11,40,v1.0,0.93
SKU_047,Latin America,W12,38,v1.0,0.86
SKU_047,Latin America,M04,45,v1.0,0.82
SKU_047,Latin America,M05,44,v1.0,0.92
SKU_047,Latin America,M06,42,v1.0,0.9
SKU_048,North America,W01,372,v1.0,0.83
SKU_048,North America,W02,359,v1.0,0.92
SKU_048,North America,W03,351,v1.0,0.88
SKU_048,North America,W04,377,v1.0,0.87
SKU_048,North America,W05,339,v1.0,0.94
SKU_048,North America,W06,321,v1.0,0.89
SKU_048,North America,W07,295,v1.0,0.92
SKU_048,North America,W08,301,v1.0,0.92
SKU_048,North America,W09,284,v1.0,0.86
SKU_048,North America,W10,297,v1.0,0.9
SKU_048,North America,W11,297,v1.0,0.9
SKU_048,North America,W12,291,v1.0,0.88
SKU_048,North America,M04,379,v1.0,0.83
SKU_048,North America,M05,351,v1.0,0.94
SKU_048,North America,M06,322,v1.0,0.88
SKU_048,Europe,W01,287,v1.0,0.93
SKU_048,Europe,W02,303,v1.0,0.88
SKU_048,Europe,W03,290,v1.0,0.83
SKU_048,Europe,W04,334,v1.0,0.83
SKU_048,Europe,W05,307,v1.0,0.87
SKU_048,Europe,W06,271,v1.0,0.94
SKU_048,Europe,W07,272,v1.0,0.84
SKU_048,Europe,W08,223,v1.0,0.84
SKU_048,Europe,W09,236,v1.0,0.9
SKU_048,Europe,W10,216,v1.0,0.95
SKU_048,Europe,W11,264,v1.0,0.88
SKU_048,Europe,W12,267,v1.0,0.89
SKU_048,Europe,M04,297,v1.0,0.92
SKU_048,Europe,M05,327,v1.0,0.85
SKU_048,Europe,M06,268,v1.0,0.82
SKU_048,Asia-Pacific,W01,183,v1.0,0.84
SKU_048,Asia-Pacific,W02,204,v1.0,0.83
SKU_048,Asia-Pacific,W03,187,v1.0,0.86
SKU_048,Asia-Pacific,W04,185,v1.0,0.91
SKU_048,Asia-Pacific,W05,199,v1.0,0.85
SKU_048,Asia-Pacific,W06,174,v1.0,0.94
SKU_048,Asia-Pacific,W07,158,v1.0,0.89
SKU_048,Asia-Pacific,W08,146,v1.0,0.92
SKU_048,Asia-Pacific,W09,145,v1.0,0.89
SKU_048,Asia-Pacific,W10,144,v1.0,0.85
SKU_048,Asia-Pacific,W11,145,v1.0,0.91
SKU_048,Asia-Pacific,W12,174,v1.0,0.86
SKU_048,Asia-Pacific,M04,193,v1.0,0.9
SKU_048,Asia-Pacific,M05,199,v1.0,0.86
SKU_048,Asia-Pacific,M06,190,v1.0,0.94
SKU_048,Latin America,W01,91,v1.0,0.93
SKU_048,Latin America,W02,95,v1.0,0.92
SKU_048,Latin America,W03,103,v1.0,0.9
SKU_048,Latin America,W04,98,v1.0,0.88
SKU_048,Latin America,W05,94,v1.0,0.87
SKU_048,Latin America,W06,89,v1.0,0.83
SKU_048,Latin America,W07,76,v1.0,0.82
SKU_048,Latin America,W08,76,v1.0,0.9
SKU_048,Latin America,W09,70,v1.0,0.93
SKU_048,Latin America,W10,74,v1.0,0.95
SKU_048,Latin America,W11,74,v1.0,0.82
SKU_048,Latin America,W12,77,v1.0,0.86
SKU_048,Latin America,M04,102,v1.0,0.87
SKU_048,Latin America,M05,89,v1.0,0.91
SKU_048,Latin America,M06,89,v1.0,0.92
SKU_049,North America,W01,159,v1.0,0.91
SKU_049,North America,W02,188,v1.0,0.85
SKU_049,North America,W03,187,v1.0,0.86
SKU_049,North America,W04,175,v1.0,0.83
SKU_049,North America,W05,169,v1.0,0.85
SKU_049,North America,W06,157,v1.0,0.89
SKU_049,North America,W07,158,v1.0,0.94
SKU_049,North America,W08,150,v1.0,0.91
SKU_049,North America,W09,139,v1.0,0.9
SKU_049,North America,W10,142,v1.0,0.88
SKU_049,North America,W11,151,v1.0,0.85
SKU_049,North America,W12,143,v1.0,0.88
SKU_049,North America,M04,172,v1.0,0.86
SKU_049,North America,M05,169,v1.0,0.88
SKU_049,North America,M06,174,v1.0,0.9
SKU_049,Europe,W01,139,v1.0,0.82
SKU_049,Europe,W02,141,v1.0,0.92
SKU_049,Europe,W03,158,v1.0,0.82
SKU_049,Europe,W04,153,v1.0,0.84
SKU_049,Europe,W05,159,v1.0,0.82
SKU_049,Europe,W06,139,v1.0,0.89
SKU_049,Europe,W07,125,v1.0,0.82
SKU_049,Europe,W08,119,v1.0,0.93
SKU_049,Europe,W09,114,v1.0,0.86
SKU_049,Europe,W10,113,v1.0,0.86
SKU_049,Europe,W11,113,v1.0,0.92
SKU_049,Europe,W12,130,v1.0,0.83
SKU_049,Europe,M04,151,v1.0,0.95
SKU_049,Europe,M05,152,v1.0,0.9
SKU_049,Europe,M06,153,v1.0,0.93
SKU_049,Asia-Pacific,W01,97,v1.0,0.83
SKU_049,Asia-Pacific,W02,91,v1.0,0.93
SKU_049,Asia-Pacific,W03,92,v1.0,0.95
SKU_049,Asia-Pacific,W04,102,v1.0,0.91
SKU_049,Asia-Pacific,W05,88,v1.0,0.83
SKU_049,Asia-Pacific,W06,89,v1.0,0.93
SKU_049,Asia-Pacific,W07,84,v1.0,0.89
SKU_049,Asia-Pacific,W08,69,v1.0,0.91
SKU_049,Asia-Pacific,W09,67,v1.0,0.93
SKU_049,Asia-Pacific,W10,67,v1.0,0.83
SKU_049,Asia-Pacific,W11,73,v1.0,0.85
SKU_049,Asia-Pacific,W12,83,v1.0,0.92
SKU_049,Asia-Pacific,M04,95,v1.0,0.91
SKU_049,Asia-Pacific,M05,101,v1.0,0.9
SKU_049,Asia-Pacific,M06,84,v1.0,0.86
SKU_049,Latin America,W01,42,v1.0,0.9
SKU_049,Latin America,W02,50,v1.0,0.94
SKU_049,Latin America,W03,49,v1.0,0.91
SKU_049,Latin America,W04,48,v1.0,0.85
SKU_049,Latin America,W05,46,v1.0,0.88
SKU_049,Latin America,W06,41,v1.0,0.92
SKU_049,Latin America,W07,40,v1.0,0.83
SKU_049,Latin America,W08,39,v1.0,0.91
SKU_049,Latin America,W09,35,v1.0,0.93
SKU_049,Latin America,W10,34,v1.0,0.9
SKU_049,Latin America,W11,40,v1.0,0.91
SKU_049,Latin America,W12,37,v1.0,0.88
SKU_049,Latin America,M04,46,v1.0,0.91
SKU_049,Latin America,M05,47,v1.0,0.87
SKU_049,Latin America,M06,45,v1.0,0.86
SKU_050,North America,W01,383,v1.0,0.89
SKU_050,North America,W02,375,v1.0,0.94
SKU_050,North America,W03,408,v1.0,0.91
SKU_050,North America,W04,412,v1.0,0.83
SKU_050,North America,W05,352,v1.0,0.94
SKU_050,North America,W06,344,v1.0,0.88
SKU_050,North America,W07,331,v1.0,0.85
SKU_050,North America,W08,299,v1.0,0.83
SKU_050,North America,W09,289,v1.0,0.91
SKU_050,North America,W10,315,v1.0,0.9
SKU_050,North America,W11,287,v1.0,0.88
SKU_050,North America,W12,308,v1.0,0.83
SKU_050,North America,M04,363,v1.0,0.88
SKU_050,North America,M05,370,v1.0,0.88
SKU_050,North America,M06,366,v1.0,0.87
SKU_050,Europe,W01,291,v1.0,0.89
SKU_050,Europe,W02,318,v1.0,0.85
SKU_050,Europe,W03,327,v1.0,0.88
SKU_050,Europe,W04,319,v1.0,0.88
SKU_050,Europe,W05,308,v1.0,0.83
SKU_050,Europe,W06,289,v1.0,0.94
SKU_050,Europe,W07,260,v1.0,0.84
SKU_050,Europe,W08,243,v1.0,0.86
SKU_050,Europe,W09,251,v1.0,0.89
SKU_050,Europe,W10,232,v1.0,0.83
SKU_050,Europe,W11,248,v1.0,0.83
SKU_050,Europe,W12,260,v1.0,0.94
SKU_050,Europe,M04,336,v1.0,0.85
SKU_050,Europe,M05,325,v1.0,0.86
SKU_050,Europe,M06,325,v1.0,0.91
SKU_050,Asia-Pacific,W01,190,v1.0,0.87
SKU_050,Asia-Pacific,W02,194,v1.0,0.93
SKU_050,Asia-Pacific,W03,214,v1.0,0.88
SKU_050,Asia-Pacific,W04,194,v1.0,0.85
SKU_050,Asia-Pacific,W05,201,v1.0,0.91
SKU_050,Asia-Pacific,W06,178,v1.0,0.82
SKU_050,Asia-Pacific,W07,162,v1.0,0.94
SKU_050,Asia-Pacific,W08,163,v1.0,0.92
SKU_050,Asia-Pacific,W09,162,v1.0,0.91
SKU_050,Asia-Pacific,W10,146,v1.0,0.91
SKU_050,Asia-Pacific,W11,153,v1.0,0.86
SKU_050,Asia-Pacific,W12,171,v1.0,0.95
SKU_050,Asia-Pacific,M04,213,v1.0,0.88
SKU_050,Asia-Pacific,M05,186,v1.0,0.95
SKU_050,Asia-Pacific,M06,203,v1.0,0.84
SKU_050,Latin America,W01,100,v1.0,0.82
SKU_050,Latin America,W02,99,v1.0,0.88
SKU_050,Latin America,W03,95,v1.0,0.93
SKU_050,Latin America,W04,102,v1.0,0.83
SKU_050,Latin America,W05,90,v1.0,0.91
SKU_050,Latin America,W06,89,v1.0,0.85
SKU_050,Latin America,W07,85,v1.0,0.92
SKU_050,Latin America,W08,83,v1.0,0.83
SKU_050,Latin America,W09,80,v1.0,0.86
SKU_050,Latin America,W10,77,v1.0,0.87
SKU_050,Latin America,W11,81,v1.0,0.91
SKU_050,Latin America,W12,83,v1.0,0.88
SKU_050,Latin America,M04,109,v1.0,0.86
SKU_050,Latin America,M05,98,v1.0,0.89
SKU_050,Latin America,M06,98,v1.0,0.93
